ID_Seller;Flujo_Caja
10082441; 393.047 
10372815; 393.039 
10273762; 393.001 
10071777; 392.983 
10322399; 392.972 
10282878; 392.892 
10353245; 392.891 
10055968; 392.792 
10127909; 392.752 
10449337; 392.724 
10297458; 392.652 
10355481; 392.634 
10339027; 392.550 
10409365; 392.541 
10172236; 392.523 
10352545; 392.494 
10351446; 392.491 
10364969; 392.458 
10312549; 392.378 
10467590; 392.358 
10207144; 392.318 
10456474; 392.214 
10381259; 392.099 
10574547; 391.796 
10300697; 391.790 
10442602; 391.686 
10085127; 391.655 
55641; 391.640 
10297582; 391.550 
10242752; 391.477 
10257441; 391.457 
10230014; 391.392 
10349815; 391.362 
10279135; 391.355 
10048850; 391.307 
10273952; 391.291 
10369831; 391.180 
10038946; 391.168 
10379292; 391.029 
10204905; 391.028 
10369947; 390.998 
10292613; 390.985 
10402548; 390.900 
10178704; 390.854 
10403840; 390.514 
10306984; 390.485 
10353536; 390.472 
10363879; 390.454 
10388934; 390.441 
10081954; 390.306 
10313011; 390.265 
10269028; 390.104 
10042415; 389.999 
10377299; 389.913 
10277361; 389.894 
10439223; 389.840 
10253130; 389.755 
10411681; 389.550 
10350707; 389.469 
10355380; 389.458 
10376447; 389.448 
10375661; 389.437 
10446887; 389.391 
10098472; 389.373 
10376011; 389.298 
10305760; 389.293 
10233382; 389.227 
10387362; 389.175 
10341178; 389.123 
10382779; 389.108 
10405936; 388.992 
10547982; 388.945 
10274327; 388.809 
10464360; 388.801 
10113315; 388.775 
10301263; 388.743 
10199563; 388.721 
10374746; 388.709 
10116838; 388.680 
10411261; 388.625 
10232822; 388.602 
10040814; 388.579 
10281133; 388.433 
10206742; 388.391 
10302340; 388.359 
10397679; 388.357 
10501893; 388.254 
10321788; 388.213 
10349044; 388.205 
91873; 388.077 
10460162; 388.048 
10395157; 388.013 
10238918; 387.954 
10393089; 387.882 
10360236; 387.815 
10302942; 387.782 
10126862; 387.774 
10416628; 387.610 
10324154; 387.586 
10289753; 387.560 
10499053; 387.465 
10324091; 387.464 
10012856; 387.414 
10332911; 387.374 
10289370; 387.313 
10080885; 387.276 
10357822; 387.227 
10373056; 387.219 
10304774; 387.208 
10013053; 387.201 
10168902; 387.195 
10425895; 387.157 
10360827; 387.105 
10091835; 387.078 
10389070; 387.047 
10098485; 386.974 
10084970; 386.959 
10472040; 386.958 
10156804; 386.902 
10430984; 386.875 
10475527; 386.841 
10343131; 386.802 
10388227; 386.794 
10268631; 386.774 
10458202; 386.724 
10350245; 386.625 
5684; 386.612 
10324669; 386.587 
10086697; 386.490 
82820; 386.490 
10490076; 386.449 
7967; 386.315 
10345930; 386.204 
10356481; 386.164 
10315025; 386.164 
10467055; 386.135 
10078164; 386.090 
10410464; 386.078 
10359352; 386.071 
10171435; 386.052 
10288982; 385.941 
142193; 385.940 
10352076; 385.923 
10282247; 385.922 
10133258; 385.919 
8158; 385.825 
10326211; 385.761 
10293196; 385.698 
10365404; 385.654 
10388710; 385.647 
66710; 385.556 
10315769; 385.506 
10208517; 385.444 
10511931; 385.436 
10156040; 385.370 
10327722; 385.353 
10417044; 385.264 
10249505; 385.201 
10081065; 385.183 
10416000; 385.180 
10483888; 385.088 
10356933; 385.088 
10350134; 385.049 
10059247; 385.008 
10371580; 384.786 
10403288; 384.727 
10420790; 384.724 
10385811; 384.349 
10349840; 384.284 
10413164; 384.269 
10389178; 384.216 
64502; 384.001 
10298209; 383.964 
10547315; 383.892 
10194147; 383.820 
10182062; 383.803 
10341617; 383.739 
10250886; 383.725 
10222400; 383.724 
10287897; 383.688 
10323472; 383.604 
10308283; 383.585 
10313765; 383.585 
10323449; 383.578 
3579; 383.443 
10378150; 383.432 
10218835; 383.389 
10362932; 383.357 
10206956; 383.230 
102820; 383.188 
10313990; 383.116 
10304625; 383.054 
10077391; 383.053 
10386196; 383.049 
10377171; 383.046 
10387447; 383.015 
10475531; 382.985 
10365341; 382.801 
10258735; 382.677 
10356225; 382.660 
10389025; 382.613 
10301090; 382.560 
10142637; 382.483 
10347442; 382.473 
10423449; 382.438 
10509694; 382.142 
10309147; 382.121 
10505798; 382.029 
10414518; 381.957 
10250889; 381.930 
10187710; 381.918 
10375317; 381.820 
10260685; 381.817 
10491761; 381.789 
10423438; 381.784 
10367580; 381.747 
10319255; 381.739 
10016798; 381.448 
10376845; 381.430 
10159297; 381.297 
10340999; 381.231 
10358195; 381.197 
10378191; 381.183 
10405771; 381.168 
10347063; 381.132 
10096119; 381.084 
10350087; 381.017 
10290603; 380.953 
10279407; 380.851 
10392169; 380.850 
10010252; 380.842 
10383493; 380.813 
10402819; 380.692 
10174281; 380.632 
10304178; 380.567 
10244046; 380.567 
10351180; 380.510 
10389829; 380.298 
68834; 380.135 
10299548; 380.106 
10405370; 380.065 
10214750; 380.054 
10323221; 380.042 
10061987; 380.008 
10541008; 379.992 
10180179; 379.940 
10054047; 379.928 
10430227; 379.746 
10480568; 379.612 
10226457; 379.487 
10051722; 379.459 
10463607; 379.362 
10355715; 379.326 
10363276; 379.275 
10467118; 379.272 
10110943; 379.249 
10347846; 379.238 
10257397; 379.197 
10452535; 379.082 
10311078; 378.981 
10360860; 378.951 
10379991; 378.887 
10128413; 378.859 
10297148; 378.851 
10421131; 378.795 
10333477; 378.772 
10398302; 378.709 
10289532; 378.686 
10446466; 378.682 
10192406; 378.632 
10446453; 378.616 
10477853; 378.592 
10277766; 378.578 
10368920; 378.530 
10426880; 378.527 
10036385; 378.520 
10087715; 378.504 
89125; 378.428 
10263668; 378.360 
10505704; 378.245 
10173238; 378.231 
10272008; 378.230 
10316090; 378.220 
36201; 378.198 
10284465; 378.173 
10088335; 378.157 
10093404; 378.136 
10434852; 378.080 
10361074; 378.018 
10421863; 377.946 
10393378; 377.943 
10318425; 377.923 
10476791; 377.919 
10407387; 377.887 
10181830; 377.867 
10118956; 377.853 
10390042; 377.826 
10408427; 377.790 
10352257; 377.717 
10392350; 377.681 
10005515; 377.666 
10326818; 377.587 
10350684; 377.580 
10326262; 377.568 
10296154; 377.552 
10268828; 377.498 
10342051; 377.427 
10180425; 377.413 
96116; 377.334 
10347574; 377.267 
10231253; 377.255 
10121745; 377.189 
10302019; 377.168 
10356728; 377.150 
10413043; 377.012 
10382946; 377.005 
10387983; 376.997 
10363822; 376.966 
10342184; 376.935 
10228966; 376.802 
10402081; 376.791 
10305012; 376.764 
10249978; 376.700 
10252341; 376.672 
10327157; 376.619 
10430508; 376.568 
10325164; 376.509 
10133074; 376.490 
10441274; 376.468 
61343; 376.366 
3887; 376.363 
10416589; 376.141 
10268815; 376.129 
10174257; 375.930 
121874; 375.845 
10417262; 375.790 
10357875; 375.693 
10223199; 375.671 
10380727; 375.610 
10256993; 375.602 
10470540; 375.575 
10091173; 375.511 
10288849; 375.384 
10479123; 375.372 
10257055; 375.369 
10294897; 375.350 
10503248; 375.322 
10415644; 375.316 
10269755; 375.059 
10303346; 374.980 
10379911; 374.858 
10375171; 374.839 
10406796; 374.836 
10252128; 374.678 
85646; 374.613 
10406277; 374.602 
10511575; 374.591 
10390132; 374.529 
10209389; 374.495 
10105284; 374.478 
10121903; 374.459 
10072606; 374.416 
10398283; 374.355 
10414611; 374.187 
10208452; 374.170 
10435534; 374.105 
10342743; 374.103 
10401539; 374.063 
10449306; 374.057 
10474525; 374.050 
10416239; 373.958 
10256869; 373.944 
10292974; 373.874 
10199283; 373.846 
10356038; 373.834 
24861; 373.787 
10371838; 373.779 
10277407; 373.770 
10391783; 373.748 
10307090; 373.726 
39842; 373.714 
10322418; 373.692 
10419088; 373.686 
10519485; 373.596 
10264791; 373.555 
10455631; 373.522 
10294919; 373.501 
10295831; 373.489 
10375109; 373.467 
10409830; 373.462 
10352959; 373.421 
10348761; 373.344 
10414024; 373.317 
10096268; 373.290 
10109006; 373.255 
10260357; 373.204 
10069688; 373.185 
10274806; 373.156 
10297195; 373.046 
10370169; 373.034 
10271287; 373.025 
10117165; 372.987 
10244979; 372.795 
10128274; 372.792 
10439584; 372.733 
10385093; 372.648 
10069584; 372.642 
10488751; 372.615 
10365744; 372.603 
10261501; 372.601 
10362622; 372.559 
10388716; 372.413 
10301665; 372.374 
10487787; 372.361 
10495142; 372.357 
10115887; 372.354 
10339985; 372.343 
10290377; 372.265 
10490647; 372.250 
10529134; 372.240 
10178862; 372.162 
10322494; 372.159 
10100719; 371.918 
73147; 371.884 
10505008; 371.837 
10061875; 371.776 
10098589; 371.666 
10266969; 371.599 
10331428; 371.555 
10241121; 371.524 
10508467; 371.507 
10177348; 371.492 
10448351; 371.426 
10415790; 371.416 
10316653; 371.333 
10403205; 371.263 
10360231; 371.250 
10301416; 371.206 
10345609; 371.062 
10385278; 371.057 
10454451; 371.021 
10476978; 371.014 
10390447; 370.907 
10326132; 370.872 
10400018; 370.821 
10307661; 370.798 
10358534; 370.764 
10282884; 370.719 
10334295; 370.690 
10362146; 370.463 
10372918; 370.460 
10342338; 370.428 
10460301; 370.420 
10442239; 370.356 
10479874; 370.258 
10293191; 370.177 
10453762; 370.120 
10363760; 370.096 
10375474; 370.083 
10474638; 370.052 
10280235; 370.009 
10314033; 369.935 
10221434; 369.914 
10255349; 369.780 
10440148; 369.748 
10411093; 369.705 
10364603; 369.608 
10286309; 369.589 
10522308; 369.579 
10496879; 369.427 
10314605; 369.415 
10480426; 369.315 
10255781; 369.312 
10275677; 369.309 
10462152; 369.306 
10166811; 369.289 
10284120; 369.249 
10061319; 369.166 
10492129; 369.073 
10375391; 369.069 
10413815; 369.066 
10242567; 368.955 
10283131; 368.926 
10373408; 368.886 
10318980; 368.832 
10466460; 368.805 
10264921; 368.716 
10448810; 368.677 
10189274; 368.650 
7583; 368.615 
10324294; 368.479 
10209210; 368.448 
125480; 368.439 
10312954; 368.334 
10022606; 368.301 
10078250; 368.294 
10376917; 368.133 
10416144; 368.132 
10231425; 368.103 
125627; 368.045 
10303301; 368.009 
10336477; 367.909 
10360466; 367.847 
10327435; 367.838 
10318144; 367.789 
10327262; 367.745 
10375901; 367.704 
10026247; 367.594 
10305320; 367.566 
10356528; 367.542 
10384712; 367.530 
10302298; 367.507 
10430776; 367.475 
10451778; 367.459 
10036931; 367.442 
10189740; 367.425 
10061294; 367.362 
10193271; 367.233 
10285143; 367.128 
10345557; 367.025 
10417335; 367.018 
10352341; 367.015 
10289868; 367.006 
10310540; 367.004 
10023563; 366.963 
10348088; 366.903 
10492581; 366.891 
10060972; 366.730 
10456396; 366.716 
10378849; 366.706 
10365417; 366.684 
100943; 366.681 
10337687; 366.636 
10492096; 366.562 
10302733; 366.545 
10347376; 366.510 
10011946; 366.368 
10369599; 366.366 
10441854; 366.303 
10415479; 366.280 
10279870; 366.215 
10175239; 366.136 
10382693; 365.967 
10045044; 365.935 
10492342; 365.930 
10369563; 365.926 
10239667; 365.809 
10285337; 365.777 
10238617; 365.667 
10447534; 365.620 
10163582; 365.611 
10466098; 365.581 
10149590; 365.541 
10020633; 365.496 
10518441; 365.387 
10282449; 365.324 
10242660; 365.240 
10022860; 365.223 
10301920; 365.150 
10374214; 365.142 
10353291; 365.099 
10287485; 365.041 
10428631; 365.007 
10356726; 364.986 
10302929; 364.968 
10283264; 364.892 
10379544; 364.868 
10388023; 364.862 
10369921; 364.847 
10172223; 364.789 
10335305; 364.671 
10334560; 364.637 
10123710; 364.625 
10335178; 364.591 
10438395; 364.502 
28110; 364.472 
10196581; 364.446 
10486857; 364.417 
10219599; 364.308 
10423408; 364.302 
10319782; 364.038 
10300994; 363.967 
10120715; 363.949 
86204; 363.930 
10111043; 363.922 
10408185; 363.906 
10398929; 363.774 
69056; 363.769 
10274712; 363.768 
10407348; 363.734 
10398443; 363.578 
10413783; 363.565 
10012289; 363.443 
10446030; 363.435 
10385318; 363.428 
10078407; 363.380 
10350782; 363.336 
10000705; 363.331 
10328016; 363.322 
10296557; 363.247 
10355572; 363.158 
10387608; 363.143 
10302623; 362.991 
10286662; 362.889 
10344989; 362.883 
10371540; 362.824 
10051217; 362.752 
10286533; 362.749 
10142392; 362.494 
10194461; 362.485 
10380678; 362.459 
10123452; 362.440 
10344248; 362.292 
10409268; 362.289 
10390642; 362.284 
141480; 362.206 
10076361; 362.119 
10341506; 362.051 
10151966; 361.972 
10317965; 361.961 
10436382; 361.808 
6845; 361.788 
10334604; 361.769 
10305979; 361.734 
10218915; 361.711 
10310156; 361.675 
10365371; 361.594 
10268792; 361.590 
10152599; 361.590 
10158607; 361.587 
10399052; 361.536 
10248257; 361.516 
10440606; 361.514 
10132922; 361.456 
10066961; 361.452 
10411409; 361.412 
10353282; 361.371 
10041120; 361.341 
10364572; 361.279 
10245479; 361.184 
10434659; 361.183 
10503158; 361.083 
10491557; 361.072 
10274071; 361.054 
10430636; 360.924 
10309184; 360.875 
10540662; 360.842 
10307212; 360.835 
10183800; 360.787 
10391331; 360.740 
10478222; 360.728 
10010635; 360.671 
10101785; 360.529 
10344727; 360.511 
10381293; 360.414 
10555051; 360.361 
10242671; 360.319 
10423315; 360.242 
10356274; 360.217 
10100048; 360.139 
10356984; 360.109 
10435245; 360.062 
10383294; 360.060 
10387129; 360.060 
10366648; 359.930 
10314131; 359.899 
10060051; 359.838 
10232577; 359.812 
10260287; 359.808 
10512183; 359.729 
10308313; 359.644 
10287590; 359.633 
10257731; 359.632 
10518328; 359.560 
10299536; 359.515 
10211759; 359.494 
10454800; 359.425 
10488423; 359.405 
10452969; 359.333 
10300933; 359.276 
10222734; 359.243 
10402940; 359.180 
10294377; 359.174 
10430394; 359.147 
10392378; 359.109 
10406831; 359.101 
10164910; 359.059 
10313411; 359.045 
10292993; 359.017 
10030279; 358.998 
10084080; 358.988 
10334273; 358.976 
10174927; 358.959 
147898; 358.930 
10414872; 358.871 
10392702; 358.864 
10260612; 358.830 
10333314; 358.815 
10097134; 358.739 
10014795; 358.720 
10465133; 358.674 
10351845; 358.605 
10189449; 358.572 
10377732; 358.541 
123886; 358.533 
10439689; 358.402 
10129987; 358.347 
10385676; 358.322 
10359926; 358.274 
10364069; 358.232 
10245121; 358.099 
10031458; 358.076 
10451573; 357.896 
10330665; 357.866 
10389808; 357.792 
10434443; 357.776 
10504647; 357.743 
10269030; 357.632 
10548485; 357.612 
10250139; 357.571 
10293799; 357.514 
111292; 357.496 
10062949; 357.462 
10478580; 357.441 
10382053; 357.289 
10362615; 357.264 
10361916; 357.263 
10071077; 357.254 
10082808; 357.248 
10508967; 357.233 
10350396; 357.226 
10186663; 357.209 
10244524; 357.068 
10386939; 357.049 
10354466; 357.005 
10259286; 356.997 
10101982; 356.920 
10452023; 356.909 
10017881; 356.864 
10163228; 356.845 
10128041; 356.809 
10525152; 356.808 
10376656; 356.807 
10356087; 356.707 
10447995; 356.547 
10342759; 356.517 
10451892; 356.484 
10297801; 356.442 
10559905; 356.439 
10454655; 356.391 
10512876; 356.389 
10390016; 356.199 
10376867; 356.142 
10295049; 356.127 
10331490; 356.126 
10092894; 356.116 
10171526; 356.096 
10352638; 356.086 
10174120; 356.073 
10404858; 356.043 
10467915; 356.000 
10422343; 355.927 
10418353; 355.900 
10009219; 355.855 
10355258; 355.803 
10366121; 355.733 
10367523; 355.671 
10536286; 355.611 
10272471; 355.583 
122039; 355.566 
10017586; 355.470 
10054934; 355.441 
10291868; 355.409 
10362994; 355.382 
10506364; 355.347 
10297769; 355.339 
10267617; 355.313 
10373730; 355.280 
10166363; 355.259 
10441429; 355.249 
10124280; 355.245 
10497556; 355.242 
10256435; 355.180 
10235089; 355.138 
10092650; 355.135 
10395539; 355.120 
10311538; 355.102 
10232723; 355.097 
10362708; 355.039 
60664; 355.013 
10313793; 354.942 
10379008; 354.779 
10389072; 354.764 
10032167; 354.727 
10340856; 354.622 
10371495; 354.558 
10284241; 354.481 
10333140; 354.390 
10075705; 354.367 
10368984; 354.186 
10369331; 354.170 
10379144; 354.088 
10350777; 354.067 
10516196; 353.837 
10385069; 353.825 
10454461; 353.809 
10198530; 353.808 
10064438; 353.805 
10332878; 353.745 
10273635; 353.716 
10050037; 353.685 
10379044; 353.465 
10522220; 353.438 
10411119; 353.436 
10443042; 353.420 
10346025; 353.403 
10252233; 353.298 
10464224; 353.293 
10321400; 353.223 
10415278; 353.215 
10305296; 353.171 
10386522; 353.166 
10340555; 353.163 
10386138; 353.121 
10349381; 353.081 
10392842; 353.023 
10425509; 353.013 
10413429; 352.920 
10243393; 352.866 
10259029; 352.865 
10359979; 352.810 
10342295; 352.779 
10099871; 352.758 
10217509; 352.715 
12841; 352.620 
10388798; 352.460 
10325362; 352.348 
10406256; 352.304 
10014055; 352.301 
10312530; 352.284 
10313436; 352.208 
91608; 352.176 
10171412; 352.091 
10384294; 351.990 
10395768; 351.939 
10241684; 351.908 
10198820; 351.897 
10405474; 351.870 
10404067; 351.649 
10348986; 351.586 
117145; 351.411 
10370209; 351.405 
10394846; 351.368 
10283046; 351.350 
10315607; 351.338 
10354520; 351.337 
10048496; 351.324 
10275180; 351.301 
10380535; 351.286 
56282; 351.280 
10358898; 351.236 
10052483; 351.217 
10305779; 351.164 
10277396; 351.135 
10306124; 351.118 
10301318; 351.104 
10474124; 351.096 
10235191; 350.872 
10390498; 350.830 
10275344; 350.796 
10358227; 350.651 
10137551; 350.559 
10355430; 350.529 
10309534; 350.525 
10255710; 350.520 
10179453; 350.485 
10434169; 350.422 
10024898; 350.408 
10043108; 350.400 
10334339; 350.393 
10372660; 350.314 
10259970; 350.302 
10426192; 350.285 
10336485; 350.140 
10273309; 350.096 
94195; 350.091 
10450745; 349.944 
10369388; 349.912 
10269209; 349.856 
10391493; 349.836 
10186321; 349.821 
10442872; 349.737 
10382403; 349.675 
10037384; 349.660 
10240033; 349.601 
10391656; 349.539 
10370635; 349.513 
10368268; 349.495 
10228158; 349.466 
10321511; 349.458 
10416555; 349.424 
10305289; 349.405 
10198460; 349.329 
25909; 349.308 
10446040; 349.281 
10350293; 349.093 
10310068; 349.069 
10338222; 349.055 
18279; 349.030 
10293663; 348.988 
10138608; 348.979 
10412899; 348.889 
10408489; 348.763 
10301259; 348.754 
10216808; 348.641 
10325224; 348.609 
10250366; 348.591 
10431268; 348.556 
10380255; 348.487 
10294526; 348.444 
10317827; 348.403 
10370655; 348.266 
10327979; 348.265 
10513699; 348.240 
10338974; 348.168 
10284690; 348.140 
10521839; 348.117 
10416606; 348.042 
10020651; 348.038 
10089216; 348.021 
10424816; 347.999 
10387039; 347.984 
10482811; 347.947 
10348977; 347.796 
10392238; 347.758 
10359294; 347.652 
10297662; 347.606 
10301723; 347.501 
10193688; 347.469 
25806; 347.441 
10030152; 347.436 
10410751; 347.412 
10470442; 347.378 
10341944; 347.360 
10253128; 347.349 
10476147; 347.323 
10306368; 347.231 
10393755; 347.198 
10424614; 347.183 
10267947; 347.167 
10210923; 347.158 
10413025; 347.146 
10310734; 347.120 
93664; 347.107 
10333715; 347.063 
10059053; 347.055 
10313415; 347.044 
10349399; 346.963 
10346289; 346.918 
10046832; 346.916 
10464366; 346.846 
10365303; 346.706 
10314375; 346.656 
10448948; 346.583 
10299765; 346.561 
10363964; 346.475 
75149; 346.429 
10525327; 346.389 
10380773; 346.348 
10320354; 346.286 
10049234; 346.277 
10192622; 346.209 
10336371; 346.202 
10376197; 346.183 
10436120; 346.033 
10366280; 345.958 
10490802; 345.837 
10344457; 345.812 
10319824; 345.806 
10359192; 345.674 
10311661; 345.583 
40577; 345.492 
10346433; 345.428 
10393807; 345.424 
10162594; 345.384 
10352471; 345.355 
10213612; 345.328 
10341713; 345.306 
10346734; 345.288 
10006679; 345.273 
10140414; 345.272 
10357656; 345.026 
10339931; 344.986 
10305475; 344.984 
10396597; 344.880 
10289586; 344.861 
10215147; 344.778 
10413328; 344.725 
130517; 344.678 
10272696; 344.592 
10198757; 344.572 
10390743; 344.521 
10462738; 344.502 
10409852; 344.501 
10022526; 344.468 
10393462; 344.404 
10285905; 344.402 
10530901; 344.370 
10352099; 344.333 
10324890; 344.229 
10309092; 344.139 
10334954; 344.079 
10325367; 344.077 
10027572; 344.046 
10076010; 343.955 
10016323; 343.942 
10449335; 343.882 
10218494; 343.821 
10341304; 343.817 
10253094; 343.806 
10271509; 343.796 
10352792; 343.724 
10448691; 343.713 
10037175; 343.676 
10260758; 343.673 
10257977; 343.487 
10259405; 343.345 
10294739; 343.324 
10427469; 343.302 
10504047; 343.162 
10365403; 343.116 
10176789; 343.112 
10078845; 343.081 
10339504; 343.033 
10428062; 343.022 
10143518; 343.005 
10207192; 342.839 
10131969; 342.800 
10241195; 342.799 
10346554; 342.798 
10335548; 342.694 
10033194; 342.684 
10201367; 342.556 
10383845; 342.441 
10276649; 342.410 
10357176; 342.403 
10204610; 342.403 
10388889; 342.401 
10346222; 342.365 
10368075; 342.354 
10345419; 342.295 
10284639; 342.288 
10368981; 342.249 
10378194; 342.211 
10250047; 342.207 
10394834; 342.196 
10436441; 342.178 
10246574; 342.139 
10355098; 341.974 
10267151; 341.967 
10314902; 341.917 
10234302; 341.875 
10385868; 341.848 
10214978; 341.734 
10320158; 341.709 
10209651; 341.693 
38970; 341.639 
10507282; 341.584 
10146870; 341.484 
10380299; 341.440 
10366240; 341.434 
10133108; 341.278 
10211060; 341.240 
10117462; 341.186 
10276096; 341.152 
10385855; 341.111 
92498; 341.061 
10318757; 341.056 
10304127; 340.974 
10333052; 340.926 
10474394; 340.694 
10095079; 340.679 
112637; 340.560 
10196683; 340.501 
10392632; 340.487 
129131; 340.466 
10331358; 340.441 
10389445; 340.432 
10382111; 340.430 
10413522; 340.427 
10250292; 340.422 
10057105; 340.278 
10095644; 340.080 
10373689; 340.056 
10357153; 340.051 
10228090; 340.050 
10328747; 339.995 
107105; 339.909 
10060335; 339.773 
10269018; 339.719 
10285293; 339.607 
140610; 339.577 
10384993; 339.565 
10345005; 339.449 
95759; 339.431 
10560090; 339.422 
121001; 339.396 
10383789; 339.381 
10417201; 339.367 
10405606; 339.339 
10273091; 339.222 
10356592; 339.210 
10275755; 339.069 
10055532; 338.995 
10182387; 338.950 
10431807; 338.895 
10272738; 338.888 
10159768; 338.862 
10253120; 338.847 
10217119; 338.800 
10029189; 338.794 
10385666; 338.782 
10381036; 338.772 
10488586; 338.664 
10518513; 338.616 
10386829; 338.506 
10382494; 338.484 
10504480; 338.465 
10375682; 338.235 
10314120; 338.210 
10152842; 338.178 
10398981; 338.151 
10248831; 338.087 
10314824; 337.975 
10303751; 337.835 
10042067; 337.700 
10379043; 337.694 
10315741; 337.688 
10091002; 337.627 
10048506; 337.497 
10290025; 337.473 
10009015; 337.432 
10280432; 337.414 
10309560; 337.409 
10284675; 337.397 
10078321; 337.370 
10307190; 337.323 
10273761; 337.316 
29671; 337.300 
10301597; 337.245 
10422130; 337.232 
10470636; 337.121 
10365759; 337.111 
10012035; 337.110 
10236638; 337.078 
95837; 337.069 
10365973; 337.061 
10503784; 337.058 
10321683; 337.002 
10139503; 336.951 
10059012; 336.940 
10226769; 336.888 
10201557; 336.787 
10017949; 336.648 
10514136; 336.619 
10301345; 336.594 
10246108; 336.355 
10012779; 336.348 
10393742; 336.308 
10449259; 336.291 
10532153; 336.234 
10367524; 336.120 
10310663; 336.070 
10162038; 336.066 
10515415; 336.063 
10541639; 336.041 
10457364; 336.032 
10335414; 335.926 
10433343; 335.924 
10413181; 335.895 
10441119; 335.840 
10313396; 335.803 
10393373; 335.788 
10070039; 335.752 
10338308; 335.749 
10309110; 335.664 
10242071; 335.611 
10141842; 335.606 
10301549; 335.588 
10254610; 335.581 
10445966; 335.550 
10455926; 335.500 
10501274; 335.383 
10443747; 335.257 
10368661; 335.224 
10366200; 335.204 
10341219; 335.142 
10324258; 335.126 
10011453; 335.110 
10307939; 335.039 
10038923; 334.897 
10391631; 334.897 
10359742; 334.874 
10388365; 334.856 
10409282; 334.833 
10531579; 334.757 
34935; 334.746 
10255428; 334.723 
10428906; 334.696 
10351854; 334.668 
10301177; 334.651 
12395; 334.549 
10247970; 334.490 
10388459; 334.434 
10410613; 334.303 
10314825; 334.291 
10396676; 334.157 
10541694; 334.142 
10276878; 334.125 
10315478; 334.045 
10272116; 334.045 
10526428; 334.022 
10174822; 333.999 
10075045; 333.977 
10357645; 333.889 
10406036; 333.888 
10309693; 333.854 
10362548; 333.825 
10380590; 333.768 
10171104; 333.768 
10504461; 333.747 
10344751; 333.730 
10443770; 333.703 
10499269; 333.670 
10378916; 333.661 
10162928; 333.556 
10245671; 333.554 
10360925; 333.505 
10361185; 333.404 
10132076; 333.377 
10408512; 333.321 
10283247; 333.252 
10128939; 333.195 
10373572; 333.079 
10432050; 333.067 
10295383; 333.031 
10341828; 333.007 
10012912; 332.990 
10319180; 332.975 
10334576; 332.915 
10291956; 332.780 
10282836; 332.772 
10346829; 332.653 
10074334; 332.644 
10313695; 332.579 
10215645; 332.555 
10282343; 332.477 
10516351; 332.461 
10298235; 332.404 
10372101; 332.403 
10406956; 332.342 
10321651; 332.227 
10095081; 332.207 
10255596; 332.158 
10389157; 332.052 
10355679; 332.027 
10292948; 332.025 
10350177; 331.968 
10259366; 331.960 
10332298; 331.849 
10175121; 331.827 
10292576; 331.742 
10078576; 331.666 
10327462; 331.619 
10367853; 331.615 
10307155; 331.536 
10388873; 331.437 
10333258; 331.362 
10296474; 331.343 
10342781; 331.258 
10205560; 331.199 
10417091; 331.184 
10180531; 331.163 
10365841; 331.059 
10285838; 331.023 
10371691; 330.891 
10230613; 330.863 
10278921; 330.845 
10224646; 330.844 
10251885; 330.805 
10384726; 330.800 
10260992; 330.701 
10427552; 330.666 
10231947; 330.663 
10390627; 330.661 
10262823; 330.586 
10340282; 330.578 
10156736; 330.512 
10255333; 330.458 
10447477; 330.392 
10393009; 330.302 
10307317; 330.287 
10439372; 330.245 
10228237; 330.184 
10405287; 330.122 
10274878; 330.117 
10121595; 330.094 
10299993; 330.070 
10280216; 329.838 
107621; 329.833 
10284073; 329.781 
10555670; 329.696 
10284121; 329.695 
10424178; 329.682 
10037213; 329.673 
10389866; 329.655 
10466549; 329.603 
10486088; 329.591 
10282658; 329.573 
10359291; 329.507 
10241727; 329.467 
10404943; 329.429 
10531566; 329.425 
10502877; 329.312 
10141041; 329.293 
10287219; 329.280 
10306479; 329.273 
10372611; 329.249 
10087354; 329.214 
10131788; 329.174 
10060890; 329.140 
10411763; 329.113 
10216844; 329.086 
10321679; 329.024 
10273995; 329.021 
10122228; 328.991 
10283030; 328.955 
10312211; 328.936 
10401441; 328.886 
10291668; 328.885 
10419761; 328.872 
10351569; 328.725 
10455802; 328.725 
10341923; 328.714 
10536996; 328.691 
110110; 328.605 
10410554; 328.600 
10315449; 328.505 
10290208; 328.421 
10399118; 328.391 
10478451; 328.282 
10256776; 328.269 
10289720; 328.232 
10389019; 328.231 
10341566; 328.224 
10300998; 328.192 
10201043; 328.145 
10343566; 328.029 
10323232; 328.027 
10394417; 328.007 
10305560; 327.995 
10313287; 327.972 
10354990; 327.943 
10254267; 327.930 
10255752; 327.930 
10357054; 327.906 
10089948; 327.867 
10320318; 327.810 
10102490; 327.791 
10121459; 327.777 
10299363; 327.760 
10310201; 327.694 
116158; 327.627 
10415511; 327.618 
10346870; 327.422 
30156; 327.419 
10306307; 327.388 
10238359; 327.385 
10365331; 327.378 
10460618; 327.340 
10515701; 327.247 
10255808; 327.243 
10333218; 327.081 
10367517; 327.079 
10367629; 327.073 
10183591; 327.044 
10329062; 327.040 
10297623; 326.939 
10201832; 326.879 
10179136; 326.854 
10547791; 326.852 
10554098; 326.792 
10241253; 326.772 
10328279; 326.693 
10248796; 326.686 
10070234; 326.666 
10305753; 326.659 
27039; 326.407 
10148748; 326.352 
10343155; 326.349 
10359503; 326.306 
10251814; 326.237 
10301506; 326.199 
19047; 326.185 
8720; 326.167 
